label	gender	profession	ideology_binary	ideology_multiclass	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
@user201	female	politician	left	left	0.3020763742283744	0.01817161486865664	0.1194249218353331	0.1031773603057107	0.09214077656930601	0.0698003794660752	0.7478153977713048	0.03228133935490767	0.17466128644344084	0.05617166831458272	0.1341492744715534	0.8561770129071911	0.06907885946393737	0.028540124529007775	0.0	0.16926324790892816	0.04599021939552658	0.14339541968413455	0.03038400897891558	0.028994414900724193
@user202	male	politician	right	moderate_right	0.0	0.09513374843002592	0.27273456080810243	0.35146040993025307	0.24724085406589882	1.3987600545148444	0.34673044547179394	0.04548248309772587	0.07554581652013576	0.021030971914165843	0.08142486838940702	0.0	0.07225889206595228	0.018225060794740924	0.10266962400791	0.0	0.047192752732422974	0.05846984313620695	0.07455706688757649	0.11373293070735685
@user204	male	journalist	right	moderate_right	0.30947863499104783	0.09510702546698378	0.13286657224553058	0.04462734828037733	0.20448411319847143	0.3604126025493707	0.06953314983565378	0.1454263648753374	0.11354586996606185	0.07453034392453435	0.11897063146361668	0.11445445070949467	0.10999171588145695	0.30645894016728575	0.028940968974639908	0.1812351353518078	0.1373827529996526	0.15341653082493786	0.10614360920338847	0.052884743860399236
@user206	female	journalist	left	moderate_left	0.013361481521071056	0.06926592020523237	0.1829988509125892	0.20028860800085516	0.27543358007535873	0.016995804494802386	0.1644798375243847	0.08853317655861681	0.1908286790839368	0.2338259266187435	0.25116912963309374	0.22687795622778656	0.06119558536650543	0.0	0.18505651906683412	0.05814916757970124	0.045429037171641595	0.019187087464258037	0.019534485983805885	0.1568103471312899
@user207	female	journalist	left	left	0.08925469656075467	0.01833195264690949	0.038935357152401054	0.022126613398893668	0.0	0.07453034392453435	0.4107052189946821	0.07859223430693996	0.34526068250447606	0.3366291654418642	0.30824937869110924	0.18174287164960848	0.14558670265359025	0.13414927447155342	0.04190160605007883	0.07559926244622003	0.10814783143154913	0.11995938109617595	0.0	0.0
@user211	male	journalist	right	moderate_right	0.04307741642393309	0.020042222281606584	0.01873279709254162	0.041634376419657414	0.4441089227973598	0.30549691349776864	0.1959594879880281	0.12960637075438924	0.0394698164132439	0.24761497554848882	0.344298655834959	0.20688917987226424	0.07151064910077229	0.28059111194249214	0.0765880120787793	0.07445017503540793	0.06092835573608402	0.07239250688116299	0.021084417840250124	0.02111114080329227
@user212	female	politician	left	left	0.226209882151733	0.0704951765051709	0.023329146735790063	0.09903530103417867	0.25768953261537636	0.12867106704791426	0.19152347612303253	0.13398893669330056	0.018786243018625904	0.1002645573341172	0.4298923064589402	0.02282141043798936	0.3866278292937121	0.13797065818657975	0.15558109083135138	0.4196841345768419	0.11031239143796263	0.21939552657598674	0.23468106143609202	0.02188610673151439
@user213	female	politician	left	moderate_left	0.3302691002378344	0.12968653964351567	0.08901418989337538	0.2284546110472729	0.07244595280724726	0.05373987867774778	0.0673953127922824	0.17332513829133375	0.26541246893455545	0.2342000481013335	0.20362897838112293	0.14045589374949896	0.021084417840250124	0.18564442425376124	0.12434194703508726	0.3559498677213329	0.058897410544881214	0.09053739878677747	0.07236578391812085	0.06846423131396809
@user215	male	journalist	right	right	0.07952753801341492	0.28011009860773367	0.0442265038347452	0.03856123566981107	0.1780551027497929	0.07386226984848081	0.04529542235643088	0.18225060794740922	0.2874321904812806	0.23032521846022286	0.15940247454637768	0.23943774885759334	0.02226022821410438	0.12054728628310307	0.041206809010983135	0.13292001817161486	0.18949253093182972	0.046257449025948	0.03920258678282248	0.0672082520509874
@user217	male	politician	left	moderate_left	0.1201197188744288	0.2086528954330456	0.2246332273322466	0.16565564789823894	0.04513508457817803	0.02399722081184362	0.21648272360439325	0.11065978995751047	0.0	0.07113652761818232	0.1752224686673258	0.06931936613131663	0.020202560059859438	0.051441703856123566	0.14379626412976673	0.329066566900938	0.10371181956655355	0.14384971005585098	0.8818845033537317	0.13471045669543838
@user218	male	politician	left	left	0.5864621469228508	0.10814783143154913	0.023329146735790063	0.2725742230298495	0.09326314101707597	0.1772801368215708	0.0978594906603244	0.05729403276235268	0.1303278907565271	0.06429544907939393	0.020843911172870846	0.2630074022607627	0.2635151385585634	0.11402688330082039	0.4329120012827022	0.11408032922690467	0.07787071430480211	0.020496512653323	0.06747548168140884	0.04647123273028514
@user220	male	politician	left	moderate_left	0.251970818524358	0.042249004569626686	0.10625050105555703	0.41022420565992357	0.15638277972261563	0.23783437107506483	0.1262660003741215	0.06413511130114108	0.0	0.0933967558322867	0.025921274150877846	0.49857032147724534	0.11565698404639106	0.195558643542396	0.7291627695678897	0.3044012720130408	0.0	0.09155287138237887	0.0	0.2458245370246653
@user221	female	journalist	left	moderate_left	0.052724406082146395	0.0425162342000481	0.0	0.0682771705726731	0.047700489030223676	0.0	0.07060206835733947	0.052724406082146395	0.1461478848774752	0.21773870286737393	0.024825632666150017	0.32067555650570534	0.066379840196681	0.1439031559819353	0.06731514390315597	0.06779615723791454	0.17923091312364714	0.04101974826968814	0.0406723497501403	0.019507763020763742
@user223	male	politician	right	moderate_right	0.2172309665695732	0.26800459634964324	0.32022126613398894	0.08428422543491622	0.1269607974132172	0.45081638652093736	0.5307982149060687	0.02260762673365223	0.05478207423639132	0.0	0.07642767430052644	0.14382298709280886	0.18647283610806767	0.16456000641351112	0.06659362390101815	0.08447128617621122	0.05291146682344139	0.06464284759894177	0.051334812003955	0.244461665909516
@user225	male	journalist	left	left	0.021699045990219393	0.019881884503353733	0.0	0.0	0.47467999251757037	0.2754068571123166	0.1401619411560354	0.11632505812244462	0.13612677373667192	0.10232222548836215	0.04350498383260736	0.12022661072659736	0.368937227759814	0.22081184361722028	0.13976109671040324	0.09655006547125945	0.09005638545201892	0.07808449800913925	0.0	0.0
@user226	female	politician	right	moderate_right	0.1719088212501002	0.09510702546698378	0.24154886293792258	0.4781539777130488	0.11242350551829187	0.2177119799043318	0.38521151225247857	0.11693968627241387	0.22848133401031506	0.09649661954517517	0.023703268218380053	0.05037278533443788	0.13626038855188263	0.2018652628203415	0.06865129205526309	0.07257956762245799	0.027097084524732102	0.0955078699126159	0.028139280083375646	0.21832660805430107
@user228	male	politician	right	moderate_right	0.052697683119104236	0.04818150236498223	0.2325966703188049	0.32473744688811096	0.4556799657946074	0.5970711632505813	0.13815771892787473	0.04807461051281366	0.0	0.042008497902247394	0.0	0.0968974639908073	0.14783143154913017	0.3716896929531547	0.41904278346383045	0.05705352609497341	0.024237727479222895	0.02284813340103151	0.026028166003046416	0.28419871195318136
@user23	female	politician	left	moderate_left	0.02672296304214211	0.05072018385398573	0.10494107586649208	0.11603110552898105	0.06301274685337109	0.08588760321744475	0.027631543785574943	0.06028700462307261	0.21632238582614038	0.08754442692605757	0.684294914620133	0.1262125544480372	0.16982443013281312	0.06384115870767751	0.0	0.060367173512199036	0.12335319740252798	0.17351219903262877	0.6894257235242244	0.025547152668287863
@user235	female	politician	left	moderate_left	0.17372598273696588	0.22027738435637748	0.03703802677640897	0.021939552657598678	0.07912669356778279	0.30226343496966945	0.3919189759760562	0.0	0.09254162101493814	0.02191282969455653	0.32989497875524443	0.3902621522674434	0.047433259399802245	0.06549798241629032	0.0	0.22172042436065312	0.2686192244996125	0.22011704657812461	0.3762325966703188	0.05037278533443788
@user236	female	politician	left	moderate_left	0.2944870527244061	0.3311776809812672	0.07712247133962213	0.07434328318323936	0.023703268218380053	0.23366558884049066	0.2540819326046872	0.11359931589214611	0.09836722695812514	0.04460062531733518	0.2508217311135459	0.138398225595254	0.038801742337190345	0.09227439138451671	0.16183426418321264	0.12225755591780017	0.0	0.2110312391437963	0.1903743887122204	0.15183987600545149
@user237	male	journalist	right	moderate_right	0.01670185190133882	0.06736858982924027	0.17613104941075866	0.14248683894070174	0.13118302557387565	0.3302156543117501	0.019534485983805885	0.07666818096790573	0.15157264637503004	0.11672590256807676	0.07367520910718581	0.5259079126693568	0.0848454076588012	0.07583976911359931	0.30335907645439725	0.039897383821918174	0.024184281553138613	0.024264450442265037	0.023810160070548623	0.15950936639854627
@user239	female	politician	right	moderate_right	0.07926030838299351	0.2759413163731595	0.19114935464044253	0.09761898399294515	0.08158520616765988	0.44515111835600335	0.08481868469575907	0.09136581064108389	0.08567381951310762	0.11571042997247534	0.2557387563133	0.042035220865289546	0.08081024023943775	0.07121669650730873	0.1501296063707544	0.06817027872050453	0.06250501055557041	0.05585099275807701	0.33804548248309774	0.23529568958606129
@user24	female	politician	right	right	0.24205659923572323	0.19742925095534591	0.17217605088052165	0.1109804655140162	0.09884824029288367	0.591379172122605	0.14032227893428822	0.07038828465300233	0.1811015205365971	0.04572298976510515	0.0701210550225809	0.08802544026081612	0.11287779589000829	0.18438844499078058	0.16172737233104406	0.23182170439058283	0.03789316159375751	0.07287352021592154	0.14235322412549103	0.23660511477512622
@user242	female	journalist	left	left	0.07749659282221213	0.018251783757783063	0.12920552630875712	0.1541380508270757	0.6541246893455546	0.2092140776569306	0.20737019320702277	0.12960637075438924	0.11386654552256753	0.11661901071590819	0.07987493653296278	0.09986371288848506	0.10849522995109698	0.06122230832954759	0.2634082467063948	0.17671895459768577	0.02124475561850298	0.02541353785307715	0.06627294834451243	0.10443333956869137
@user244	female	journalist	left	moderate_left	0.23505518291868205	0.10625050105555703	0.12829694556532428	0.11164853959006976	0.09393121509312952	0.0	0.11154164773790119	0.07207183132465729	0.20320141097244865	0.23890328959675053	0.27904118008604795	0.22343069399535018	0.06715480612490313	0.11693968627241387	0.07009433205953877	0.01833195264690949	0.07241922984420512	0.020416343764196574	0.05697335720584698	0.04970471125838433
@user245	female	politician	left	moderate_left	0.11696640923545601	0.18136875016701853	0.16699179605034606	0.10705218994682131	0.019881884503353733	0.030865022313674145	0.48277705031933943	0.07653456615269502	0.16437294567221614	0.12287218406776942	0.43387402795221935	0.0	0.052884743860399236	0.0	0.1283771144544507	0.08391010395232623	0.06298602389032897	0.15592848935089923	0.8410518158253388	0.10443333956869137
@user246	male	politician	left	moderate_left	0.2050987413484407	0.4390582827823949	0.024104112664012182	0.04890302236712006	0.048315117180192935	0.16113946714411692	0.97292963843831	0.0696667646508645	0.04855562384757223	0.023329146735790063	0.2672563533844633	0.06881162983351594	0.0	0.19376820501857248	0.025360091926992866	0.024104112664012182	0.1836936479516849	0.12789610111969216	0.6668448197536142	0.08273429357847198
@user247	female	politician	right	moderate_right	0.024825632666150017	0.08300152320889341	0.02226022821410438	0.026535902300847118	0.2649581785628391	0.6292723337163625	0.11755431442238316	0.03984393789583389	0.312150931295262	0.1293925870500521	0.6407899307875258	0.1347906255845648	0.056572512760214855	0.1744207797760616	0.19946019614654875	0.10967104032495122	0.04740653643676011	0.0947329039843938	0.05047967718660645	0.08853317655861681
@user249	male	politician	left	left	0.06803666390529382	0.023703268218380053	0.24371342294433607	0.15074423452072366	0.7520643488950055	0.1312364714999599	0.11945164479837526	0.07701557948745356	0.17396648940434514	0.023329146735790063	0.020202560059859438	0.09411827583442452	0.28604259640308916	0.17244328051094307	0.4122551508511264	0.020790465246786564	0.20651505838967427	0.0496245423692579	0.0723390609550787	0.07092274391384516
@user25	male	politician	right	right	0.04572298976510515	0.0	0.13390876780417413	0.11653884182678176	0.08773148766735255	0.13292001817161486	1.3279174794901258	0.06410838833809893	0.18831672055797546	0.10307046845354213	0.061516260923011136	0.2545095000133615	0.07984821356992064	0.06413511130114108	0.09465273509526737	0.10943053365757197	0.05189599422783999	0.05713369498409985	0.017289757088265946	0.02167232302717725
@user250	male	politician	left	moderate_left	0.19301996205339247	0.47390502658934824	0.11239678255524972	0.14401004783410384	0.09024344619331393	0.08727719729563614	0.08436439432404265	0.12495657518505651	0.05205633200609283	0.1252772507415622	0.6815424494267924	0.1905614494535154	0.1307821811282435	0.07896635578952993	0.19187087464258037	0.24651933406376098	0.08145159135244917	0.06386788167071965	0.05406055423425349	0.08236017209588199
@user251	female	politician	left	moderate_left	0.24935196814622806	0.046204003099863715	0.021859383768472247	0.10491435290344994	0.10745303439245345	0.04933058977579434	0.2034419176398279	0.062130889072980415	0.05796210683840624	0.10339114401004781	0.11643194997461319	0.02204644450976724	0.02204644450976724	0.32823815504663156	0.1285641751957457	1.4615857406269208	0.024451511183560034	0.1270409663023436	0.07829828171347639	0.17329841532829157
@user252	female	politician	right	moderate_right	0.05507602682985489	0.027364314155153526	0.12712113519147003	0.04136714678923599	0.34592875658052963	0.4733705673285053	0.19117607760348468	0.44931990059057747	0.0	0.020175837096817296	0.027684989711659228	0.07773709948959141	0.1482322759947623	0.14566687154271668	0.3839288100264558	0.10881590550760269	0.0	0.29210870901365543	0.4034632960102616	0.2760749311883702
@user253	female	politician	left	moderate_left	0.1469495737687395	0.14123085967772106	0.12458245370246654	0.1906148953795997	0.05101413644744929	0.16779348494161034	0.23494829106651344	0.12124208332219875	0.08265412468934555	0.0708158520616766	0.28296945565324283	0.19360786724031961	0.05566393201678201	0.08305496913497767	0.1627695678896876	0.2703829400603939	0.1016541514123086	0.09585526843216376	0.12642633815237433	0.10774698698591699
@user258	male	politician	left	moderate_left	0.09222094545843244	0.05104085941049144	0.1863124983298148	0.10157398252318216	0.0	0.3784773255658587	0.22965714438416934	0.08142486838940702	0.15590176638785708	0.09214077656930598	0.14903396488602655	0.1461478848774752	0.09622938991475374	0.17776115015632937	0.2629539563346784	0.0818524357980813	0.3419203121242083	0.4123887656663371	0.07287352021592154	0.08230672616979771
@user259	male	politician	right	moderate_right	0.0	0.0748777424440822	0.07522514096363005	0.1387189011517597	0.25194409556131586	0.4347291627695679	0.0433446460543545	0.0	0.20841238876566637	0.23088640068410787	0.23569653403169344	0.10114641511450789	0.08591432618048689	0.30621843349990646	0.048208225328024365	0.23858261404024478	0.11274418107479758	0.09002966248897677	0.10729269661420059	0.30434782608695654
@user26	male	politician	right	moderate_right	0.21944897250207104	0.25245183185911657	0.05571737794286631	0.1597231501028834	0.04941075866492076	0.2231901873279709	0.37775580556372096	0.0	0.0899227706368082	0.05197616311696641	0.29611715346997675	0.024077389700970044	0.1421394404211539	0.050426231260522154	0.4621201998877636	0.0	0.11255712033350258	0.19275273242297103	0.26185831484995054	0.20472461986585072
@user261	male	politician	left	left	0.20419016060500786	0.0818524357980813	0.06833061649875738	0.12452900777638225	0.8686833596109136	0.07880601801127708	0.07987493653296278	0.09513374843002592	0.020362897838112293	0.09358381657358167	0.10868229069239198	0.11106063440314262	0.1486063974773523	0.31957991502097755	0.1702519975414874	0.1429678522754603	0.06368082092942465	0.0	0.06143609203388471	0.1152294166377168
@user262	male	politician	right	right	0.06018011277090404	0.04342481494348093	0.4351567301782422	0.3045348868282515	0.14026883300820395	0.03038400897891558	0.0	0.11990593517009168	0.3843029315090457	0.24649261110071888	0.07797760615697068	0.14922102562732156	0.11699313219849818	0.2840650971379706	0.2693407445017504	0.0533657571951578	0.0	0.09735175436252372	0.06373426685550894	0.10606344031426204
@user263	female	politician	right	moderate_right	0.6458405708024906	0.09403810694529809	0.23842227626199192	0.28516073862269853	0.08727719729563614	0.1017075973383929	0.1774137516367815	0.07124341947035087	0.08011544320034204	0.08543331284572835	0.08783837951952111	0.16915635605675958	0.04289035568263809	0.14387643301889314	0.07239250688116299	0.2153870821196654	0.0	0.08933486544988108	0.12701424333930145	0.09994388177761149
@user264	female	politician	right	moderate_right	0.0857272654391919	0.08300152320889341	0.11867667887015311	0.05467518238422277	0.20998904358515272	0.05109430533657572	0.0	0.15435183453141288	0.1755965901499158	0.4340343657304722	0.2740707089602095	0.1253841425937308	0.0	0.5397771304882285	0.08187915876112344	0.19831110873573662	0.148552951551268	0.0794473691242885	0.028459955639881348	0.25512412816333074
@user265	male	politician	left	moderate_left	0.15456561823575	0.2306191710536864	0.1578792656529756	0.0982870580689987	0.07776382245263355	0.1458004863579274	0.19301996205339247	0.09858101066246225	0.04599021939552658	0.12129552924828305	0.10277651586007856	0.14596082413618022	0.04868923866278293	0.1724700034739852	0.27433793859063094	0.2063547206114214	0.07543892466796719	0.0823067261697977	0.4320835894283958	0.21495951471099112
@user266	male	politician	left	left	0.06317308463162395	0.07370193207022795	0.13580609818016623	0.23641805403383126	0.07869912615910853	0.18772881537104832	0.042195558643542394	0.4902594799711392	0.0673953127922824	0.03340370380267764	0.08986932471072392	0.0433446460543545	0.05563720905373988	0.1365008952192619	0.44565885465380406	0.07629405948531573	0.046711739397664404	0.0	0.5940514684268192	0.026776408968226396
@user268	male	politician	left	left	0.22086528954330456	0.017877662275193072	0.1639186553004997	0.16391865530049973	0.31656022019721547	0.4383367627802571	0.17238983458485874	0.3651960129339141	0.06023355869698833	0.0	0.05871034980358622	0.13658106410838833	0.2570749044654071	0.16608321530691322	0.15817321824643918	0.0628256861120761	0.0	0.040725795676224585	0.20092995911386655	0.03377782528526763
@user269	male	politician	left	moderate_left	0.09002966248897677	0.18444189091686486	0.056438897945004146	0.04970471125838433	0.029021137863766335	0.5484086475508404	0.0318537719462334	0.04566954383902088	0.08155848320461774	0.1076935410598327	0.35589642179524866	0.023596376366211487	0.1583870019507763	0.18083429090617567	0.33032254616391865	0.3806953314983566	0.1996205339248016	0.2334250821731113	0.36527618182304056	0.0
@user27	female	politician	left	moderate_left	0.14727024932524518	0.16653750567862965	0.05627856016675129	0.10341786697308998	0.06536436760107961	0.03856123566981107	0.03949653937628604	0.017984554127361642	0.27316212821677666	0.12768231741535502	0.3082493786911093	0.11755431442238316	0.0	0.04350498383260736	0.0	0.24969936666577588	0.2156275887870447	0.021859383768472247	0.405414072312338	0.0989818551080944
@user270	male	politician	right	right	0.08936158841292323	0.20541941690494642	0.11742069960717244	0.1666443975307982	0.4847011036583736	0.030838299350631995	0.14783143154913017	0.20138424948558295	0.04227572753266882	0.0	0.1560888271291521	0.09994388177761149	0.031773603057106976	0.3062986023890329	0.1352181929932391	0.1253841425937308	0.43753507388899276	0.02215333636193581	0.13984126559952967	0.10937708773148767
@user271	male	politician	left	left	0.36824243072071833	0.020202560059859438	0.0887736832259961	0.07912669356778279	0.23612410144036772	0.2852943534379092	0.13882579300392828	0.1203067796157238	0.2073167472809385	0.1300873840891478	0.10416610993826997	0.04767376606718153	0.33475855802891424	0.26533230004542907	0.22046444509767243	0.16699179605034606	0.0	0.08791854840864755	0.04478768605863018	0.0
@user272	male	journalist	right	right	0.06143609203388471	0.044573902354293045	0.017984554127361642	0.062050720183853984	0.07543892466796719	0.0	1.263622030410732	0.04478768605863018	0.28769942011170196	0.27623526896662304	0.07078912909863445	0.0672082520509874	0.017637155607813794	0.0501322786670586	0.1653082493786911	0.0	0.02747120600732209	0.07415622244194436	0.03829400603938965	0.07527858688971434
@user273	male	journalist	right	moderate_right	0.16012399454851553	0.0379466075198418	0.12199032628737874	0.08460490099142193	0.11092701958793191	0.8803612944603297	0.3814168515004944	0.18203682424307208	0.11269073514871329	0.02204644450976724	0.05643889794500413	0.029021137863766335	0.19253894871863392	0.02672296304214211	0.0704417305790866	0.05224339274738783	0.0	0.023329146735790063	0.046230726062905854	0.04419978087170305
@user274	female	politician	right	moderate_right	0.18682023462761552	0.024344619331391464	1.8360011758103738	0.0	0.6079741321717752	0.1484727826621416	0.10154725956014003	0.049063360145372915	0.019721546725100878	0.0	0.07386226984848081	0.16659095160471393	0.04037839715667674	0.07169770984206728	0.07501135725929291	0.022393843029315092	0.039897383821918174	0.0	0.0	0.027150530450816387
@user275	female	politician	right	moderate_right	0.11132786403356403	0.0704951765051709	0.19042783463830468	0.14064295449079395	0.33310173432030143	0.026268672670425697	0.14678923599048663	0.20774431468961277	0.2180861013869218	0.17813527163891932	0.14566687154271665	0.02578765933566714	0.0451885305042623	0.20528580208973574	0.25776970150450285	0.2360439325512413	0.081986050613292	0.0	0.0589508564709655	0.3485208839956174
@user276	male	journalist	left	moderate_left	0.0	0.059565484620934764	0.11648539590069745	0.11295796477913472	0.14229977819940676	0.03717164159161968	0.11290451885305043	0.035969108254723284	0.3543464899388044	0.3317923091312365	0.4433874027952219	0.23839555329894982	0.061489537959969004	0.14205927153202746	0.1553405841639721	0.19831110873573662	0.025333368963950723	0.08727719729563614	0.06234467277731754	0.021725768953261542
@user277	male	politician	left	left	0.20429705245717647	0.0	0.07565270837230433	0.14700301969482377	0.08118436172202774	0.1580663263942706	0.17161486865663664	0.7069025413537852	0.09411827583442452	0.0	0.02859357045509206	0.024585125998770743	0.38187114187221083	0.34873466769995454	0.2042703294941343	0.054648459421180615	0.04401272013040806	0.09470618102135164	0.20264022874856366	0.022955025253200072
@user28	male	journalist	left	left	0.1129579647791347	0.0	0.0	0.0673953127922824	0.5062932577964245	0.7451698244301329	0.09783276769728229	0.06910558242697949	0.07151064910077229	0.03310975120921408	0.023329146735790063	0.05932497795355549	0.5272440608214638	0.4107319419577243	0.0	0.0	0.045910050506400145	0.019881884503353733	0.0	0.027631543785574943
@user280	male	politician	left	moderate_left	0.11945164479837524	0.20798482135699203	0.1154966462681382	0.15590176638785708	0.06250501055557041	0.20384276208546007	0.22540819326046868	0.06849095427701024	0.09000293952593463	0.10101280029929718	0.12217738702867374	0.03035728601587344	0.11862323294406885	0.28339702306191705	0.2214531947302317	0.10777370994895913	0.2870580689986906	0.07129686539643515	0.2641832126346169	0.18321263461692633
@user281	male	journalist	left	left	0.07768365356350712	0.06336014537291895	0.023810160070548623	0.05756126239277411	0.346944229176131	0.10301702252745784	0.016407899307875257	0.04462734828037733	0.34697095213917317	0.1428342374602496	0.25461639186553003	0.03620961492210256	0.11520269367467463	0.49838326073595046	0.06803666390529382	0.046765185323748695	0.09855428769942011	0.0	0.08348253654365197	0.0
@user282	male	politician	left	left	0.2384489992250341	0.06664706982710243	0.07848534245477137	0.11065978995751047	0.11143475588573262	0.0	0.22535474733438443	0.09299591138665454	0.14644183747093878	0.18505651906683412	0.08420405654578979	0.549450843109484	0.06362737500334038	0.049170251997541485	0.24887095481146948	0.471419791026429	0.026028166003046416	0.11873012479623742	0.07968787579166778	0.07912669356778279
@user283	female	politician	right	right	0.1521071056358729	0.1016541514123086	0.29101306752892764	0.37567141444643387	0.3998289730365303	0.21311563026108335	0.19905935170091657	0.11498890997033752	0.10790732476416984	0.15435183453141285	0.07535875577884077	0.033751102322225494	0.06849095427701024	0.23502845995563987	0.16204804788754978	0.22738569252558727	0.05029261644531145	0.04692552310200156	0.06643328612276529	0.09692418695384945
@user284	male	politician	left	left	0.2808048956468293	0.018679351166457338	0.11675262553111887	0.12279201517864302	0.138398225595254	0.6856845086983244	0.12733491889580717	0.164159161967879	0.024451511183560034	0.18847705833622833	0.1898666524144197	0.0	0.34306939953502047	0.25245183185911657	0.17904385238235215	0.09328986398011813	0.0	0.0	0.02073701932070228	0.024077389700970044
@user285	male	politician	right	moderate_right	0.026429010448678552	0.02284813340103151	0.1366345100344726	0.2109243472916277	0.033457149728761924	0.2571283503914914	0.36899067368589833	0.10440661660564923	0.0968974639908073	0.20964164506560487	0.20384276208546007	0.5524972608962881	0.023329146735790063	0.2892493519681462	0.25958686299136846	0.12492985222201437	0.022955025253200072	0.10029128029715934	0.07445017503540793	0.07217872317682585
@user287	female	politician	left	moderate_left	0.2967050586569039	0.1866331738863205	0.2093476924721413	0.0903503380454825	0.016995804494802386	0.0	0.21381042730017905	0.1502632211859651	0.035969108254723284	0.021324924507629406	0.3334224098768071	0.056572512760214855	0.07001416317041233	0.11886373961144812	0.04946420459100505	0.06632639427059672	0.0	0.1709467945805831	0.4038374174928516	0.04612383421073729
@user289	male	politician	left	moderate_left	0.02284813340103151	0.06410838833809893	0.022634349696694374	0.04077924160230886	0.12025333368963952	0.2749792897036423	0.1210015766548195	0.019026749686005186	0.1584404478768606	0.16148686566366477	0.19815077095748376	0.06731514390315599	0.2039496539376286	0.09491996472568877	0.052537345340851395	0.027070361561689966	1.0034472622324364	0.3105742764757756	0.0447342401325459	0.034232115656984044
@user29	male	politician	right	moderate_right	0.023168808957537212	0.030838299350631995	0.08965554100638679	0.14609443895139096	0.23318457550573204	0.3814168515004943	0.19948691910959088	0.04323775420218594	0.17289757088265947	0.09083135138024105	0.02226022821410438	0.24443494294647392	0.2109243472916277	0.564682932043505	0.09254162101493814	0.06597899575104887	0.0336976563961412	0.047700489030223676	0.026215226744341413	0.07827155875043425
@user290	male	politician	left	left	0.2721466556211753	0.09443895139093024	0.13941369819085542	0.17778787311937147	0.27741107934047726	0.10416610993826997	0.03984393789583389	0.3102803238823121	0.05895085647096551	0.08396354987841051	0.09393121509312952	0.12597204778065793	0.29077256086154835	0.052697683119104236	0.21565431175008687	0.21199326581331338	0.09219422249539029	0.18917185537532402	0.17204243606531092	0.0
@user293	male	politician	right	moderate_right	0.1766655086716015	0.0699874402073702	0.043478260869565216	0.08334892172844124	0.3473717965848053	0.5624649261110072	0.13818444189091686	0.26960797413217175	0.14446433820582025	0.1153630314529275	0.16418588493092115	0.06779615723791453	0.08759787285214185	0.3723043211031239	0.046177280136821576	0.040832687528393155	0.09628283584083804	0.046765185323748695	0.07276662836375297	0.3046685016434622
@user294	female	politician	right	moderate_right	0.1182223884984367	0.16456000641351112	0.09665695732342802	0.10082573955800221	0.02402394377488576	0.07934047727211993	0.06060768017957831	0.017984554127361642	0.20867961839608776	0.017984554127361642	0.767750728200743	0.0	0.0	0.08869351433686966	0.019721546725100878	0.02757809785949066	0.11616472034419176	0.13177093076080276	0.15934902862029343	0.32067555650570534
@user295	male	politician	left	moderate_left	0.16012399454851553	0.1917105368643275	0.0833221987653991	0.21674995323481466	0.02038962080115443	0.2463857192485503	0.052270115710429985	0.32372197429250954	0.10745303439245345	0.032254616391865526	0.20932096950909918	0.11138130995964832	0.07805777504609711	0.048154779401940094	0.327944202453168	0.332647443948585	0.0727131824376687	0.16309024344619333	0.1625023382592662	0.30926485128671066
@user297	male	politician	right	moderate_right	0.08754442692605756	0.06568504315758532	0.025493706742203574	0.22233505251062238	0.1469228508056973	1.5173298415328293	0.35709895513214507	0.07987493653296278	0.04866251569974079	0.0	0.09187354693888457	0.07282007428983726	0.06549798241629033	0.2723337163624702	0.3412255150851126	0.0	0.0	0.05098741348440715	0.03420539269394191	0.17594398866946367
@user298	male	politician	right	moderate_right	0.07776382245263355	0.8412655995296758	0.20213249245076295	0.06875818390743166	0.07990165949600492	0.07415622244194436	0.08941503433900751	0.297854146067716	0.0857272654391919	0.017984554127361642	0.28133935490767215	0.0	0.09534753213436306	0.0545682905320542	0.10440661660564923	0.04385238235215521	0.14833916784693085	0.10347131289917427	0.18502979610379197	0.1518665989684936
@user299	female	politician	right	moderate_right	0.12185671147216803	0.06341359129900324	0.23815504663157053	0.12046711739397666	0.1738595975521766	0.12482296036984582	0.3686699981293926	0.27810587637957296	0.16982443013281312	0.22372464658881375	0.023302423772747924	0.13187782261297132	0.11731380775500388	0.13636728040405122	0.22580903770610086	0.02450495710964432	0.0387750193741482	0.242190214050934	0.11116752625531119	0.12097485369177734
@user3	male	politician	left	left	0.08981587878463965	0.08102402394377489	0.08219983431762913	0.18727452499933192	0.0998102669624008	0.15208038267283075	0.03976376900670746	0.1241816092568344	0.2552042970524572	0.1674460864220625	0.06792977205312524	0.10542208920125064	0.13823788781700116	0.0637075438924668	0.4590470591379172	0.024825632666150017	0.20664867320488498	0.0	0.1412575826407632	0.06822372464658882
@user30	female	politician	left	moderate_left	0.049277143849710055	0.12420833221987654	0.06889179872264237	0.0	0.0	0.6370219929985836	0.6309558803880175	0.0	0.09684401806472302	0.020042222281606584	0.17313807755003877	0.024211004516180756	0.11653884182678176	0.054434675716843475	0.0	0.16824777531332674	0.06915902835306378	0.45485155394030086	0.7421234066433285	0.0
