	Unnamed: 0	label	gender	profession	ideology_binary	ideology_multiclass	tweet	clean_data	lemmatized_data	lemmatized_nostw	emojis
1612	18174	@user264	female	politician	right	moderate_right	El Gobierno Vasco del PNV se olvida una vez más de los vecinos de Rioja Alavesa, dejándolos abandonados a su suerte ante la imposibilidad de hacer compras de primera necesidad en La Rioja, y obligándoles a desplazarse distancias mucho más largas.	el gobierno vasco del se olvida una vez más de los vecinos de rioja alavesa  dejándolos abandonados a su suerte ante la imposibilidad de hacer compras de primera necesidad en la rioja  y obligándoles a desplazarse distancias mucho más largas 	gobierno vasco olvidar vecino rioja alaveso dejar abandonado suerte imposibilidad compra primero necesidad rioja obligar desplazar distancia largo	gobierno vasco olvidar vez mas vecino rioja alaveso dejar abandonado suerte imposibilidad hacer compra primero necesidad rioja obligar desplazar distancia mucho mas largo	
1613	38753	@user264	female	politician	right	moderate_right	¿Qué está pasando? @user vuelve a estar en la calle recogiendo firmas por la Prisión Permanente Revisable para frenar la derogación que llevó el PNV al Congreso con un único fin: Amparar a una banda criminal. . Por los que nos dejaron, por los que están. Por todos. ❤️	 qué está pasando    vuelve a estar en la calle recogiendo firmas por la prisión permanente revisable para frenar la derogación que llevó el al congreso con un único fin  amparar a una banda criminal    por los que nos dejaron  por los que están  por todos  ❤️	pasar volver calle recoger firma prision permanente revisable frenar derogacion llevar congreso unico fin amparar banda criminal dejar	pasar volver estar calle recoger firma prision permanente revisable frenar derogacion llevar congreso unico fin amparar banda criminal dejar	❤
1614	48761	@user264	female	politician	right	moderate_right	La más Ayuso que ninguna, ponía a Edmundo de pie, de Málaga hasta La Coruña, España gritaba Isabel. . @user	la más ayuso que ninguna  ponía a edmundo de pie  de málaga hasta la coruña  españa gritaba isabel     	ayuso poner edmundo pie malaga coruña españa gritar isabel	mas ayuso poner edmundo pie malaga coruña españa gritar isabel	
1615	4100	@user264	female	politician	right	moderate_right	¿Por qué se llama el “Caso de Miguel”? Alfredo de Miguel, en su día, nº 2 del PNV en Alava, nº 2 del Gobierno de la Diputación y además, vicepresidente de la Caja de Ahorros, Caja Vital, primera entidad financiera de Alava y actual Kutxabank. EL PADRINO.	 por qué se llama el “caso de miguel”  alfredo de miguel  en su día  n  del en alava  n  del gobierno de la diputación y además  vicepresidente de la caja de ahorros  caja vital  primera entidad financiera de alava y actual kutxabank  el padrino 	llamar caso miguel alfredo miguel dia no alava no gobierno diputacion ademas vicepresidente caja ahorro caja vital primero entidad financiero alava actual kutxabank padrino	llamar caso miguel alfredo miguel dia no alava no gobierno diputacion ademas vicepresidente caja ahorro caja vital primero entidad financiero alava actual kutxabank padrino	
1616	31671	@user264	female	politician	right	moderate_right	470 días lleva Joaquín Beltrán enterrado bajo la basura del Vertedero de Zaldívar. . 470 días en nuestro recuerdo. . Hoy hace 7 días que Urkullu y el Gobierno vasco han dejado de buscarle.	días lleva joaquín beltrán enterrado bajo la basura del vertedero de zaldívar    días en nuestro recuerdo    hoy hace días que urkullu y el gobierno vasco han dejado de buscarle 	dia llevar joaquin beltran enterrado basura vertedero zaldivar dia recuerdo dia urkullu gobierno vasco dejar buscar	dia llevar joaquin beltran enterrado basura vertedero zaldivar dia recuerdo hoy hacer dia urkullu gobierno vasco dejar buscar	
1617	44357	@user264	female	politician	right	moderate_right	Cuando se está más cómodo con quien ataca que con quien acata la constitución, se deja de ser constitucionalista. . @user	cuando se está más cómodo con quien ataca que con quien acata la constitución  se deja de ser constitucionalista     	comodo atacar acatar constitucion dejar constitucionalista	mas comodo atacar acatar constitucion dejar constitucionalista	
1618	1773	@user264	female	politician	right	moderate_right	“Me pregunto si lo que molesta de ETA es el tiro o la finalidad”. Descansa en paz Arzalluz, lo que no pudieron hacer los demás.	“me pregunto si lo que molesta de eta es el tiro o la finalidad”  descansa en paz arzalluz  lo que no pudieron hacer los demás 	preguntar molestar eta tiro finalidad descansar paz arzalluz	preguntar molestar eta tiro finalidad descansar paz arzalluz no hacer	
1619	3189	@user264	female	politician	right	moderate_right	El que deja de volar cabezas con plomo es un valedor de la paz. El que exige justicia es un enemigo de la paz. . Es decir, Otegi es un hombre de paz, Ternera un héroe, y Eguiguren un buen marido.	el que deja de volar cabezas con plomo es un valedor de la paz  el que exige justicia es un enemigo de la paz    es decir  otegi es un hombre de paz  ternera un héroe  y eguiguren un buen marido 	dejar volar cabeza plomo valedor paz exigir justicia enemigo paz otegi hombre paz ternera heroe eguiguren buen marido	dejar volar cabeza plomo valedor paz exigir justicia enemigo paz es decir otegi hombre paz ternera heroe eguiguren buen marido	
1620	1840	@user264	female	politician	right	moderate_right	“El roce de nuestro pueblo con el español causa inmediata y necesariamente en nuestra raza ignorancia y extravío de inteligencia, debilidad y corrupción de corazón, apartamiento total, en una palabra, del fin de toda humana sociedad”. - Sabino Arana. Padre del Nacionalismo Vasco	“el roce de nuestro pueblo con el español causa inmediata y necesariamente en nuestra raza ignorancia y extravío de inteligencia  debilidad y corrupción de corazón  apartamiento total  en una palabra  del fin de toda humana sociedad”    sabino arana  padre del nacionalismo vasco	roce pueblo español causar inmediato necesariamente raza ignorancia extravio inteligencia debilidad corrupcion corazon apartamiento total palabra fin humano sociedad sabino arana padre nacionalismo vasco	roce pueblo español causar inmediato necesariamente raza ignorancia extravio inteligencia debilidad corrupcion corazon apartamiento total palabra fin humano sociedad sabino arana padre nacionalismo vasco	
1621	31207	@user264	female	politician	right	moderate_right	Primero fueron placas, después celdas. . EHBildu trata de interiorizar en las calles de Pamplona la aniquilación selectiva de personas inocentes. Mientras tanto, las tumbas de nuestros héroes siguen siendo profanadas.	primero fueron placas  después celdas    ehbildu trata de interiorizar en las calles de pamplona la aniquilación selectiva de personas inocentes  mientras tanto  las tumbas de nuestros héroes siguen siendo profanadas 	primero placa despues celda tratar interiorizar calle pamplona aniquilacion selectivo persona inocente tumba heroe seguir profanar	primero placa despues celda tratar interiorizar calle pamplona aniquilacion selectivo persona inocente tanto tumba heroe seguir profanar	
1622	132	@user264	female	politician	right	moderate_right	Menos mal que lo podéis confirmar hoy. Estábamos todas profundamente preocupadas por el tema. Pregunto en el Congreso por el coste de tan importante iniciativa.	menos mal que lo podéis confirmar hoy  estábamos todas profundamente preocupadas por el tema  pregunto en el congreso por el coste de tan importante iniciativa 	menos mal confirmar profundamente preocupado tema preguntar congreso coste importante iniciativa	menos mal confirmar hoy profundamente preocupado tema preguntar congreso coste tanto importante iniciativa	
1623	2084	@user264	female	politician	right	moderate_right	Hoy 25 de octubre, celebramos el estatuto de Gernika como el punto de encuentro de todos los ciudadanos Vascos de los últimos 40 años. . Cada vez que el PNV se ha lanzado a modificarlo, ha sido para escorar a nuestra comunidad hacia la deriva rupturista e independentista.	hoy de octubre  celebramos el estatuto de gernika como el punto de encuentro de todos los vascos de los últimos años    cada vez que el se ha lanzado a modificarlo  ha sido para escorar a nuestra comunidad hacia la deriva rupturista e independentista 	octubre celebrar estatuto gernika punto encuentro vasco ultimo año lanzar modificar escorar comunidad deriva rupturista independentista	hoy octubre celebrar estatuto gernika punto encuentro vasco ultimo año vez lanzar modificar escorar comunidad deriva rupturista independentista	
1624	48883	@user264	female	politician	right	moderate_right	@user Hola Borja, creo que es el mejor momento para quedarse y construir. También necesario hacer autocrítica y empezar a plantearnos el rumbo que debemos tomar. Pero sí, estoy de acuerdo contigo en que hay muchísima gente que trabaja cada día por unas convicciones y por vocación.	  hola borja  creo que es el mejor momento para quedarse y construir  también necesario hacer autocrítica y empezar a plantearnos el rumbo que debemos tomar  pero sí  estoy de acuerdo contigo en que hay muchísima gente que trabaja cada día por unas convicciones y por vocación 	holar borja creer momento quedar construir necesario autocritica empezar plantear rumbo tomar acuerdo gente trabajar dia conviccion vocacion	holar borja creer mejor momento quedar construir tambien necesario hacer autocritica empezar plantear rumbo tomar acuerdo gente trabajar dia conviccion vocacion	
1625	11323	@user264	female	politician	right	moderate_right	546 días lleva Joaquín Beltrán enterrado bajo la basura del Vertedero de Zaldívar. . 546 días en nuestro recuerdo. . Hoy hace 83 días que Urkullu y el Gobierno vasco han dejado de buscarle.	días lleva joaquín beltrán enterrado bajo la basura del vertedero de zaldívar    días en nuestro recuerdo    hoy hace días que urkullu y el gobierno vasco han dejado de buscarle 	dia llevar joaquin beltran enterrado basura vertedero zaldivar dia recuerdo dia urkullu gobierno vasco dejar buscar	dia llevar joaquin beltran enterrado basura vertedero zaldivar dia recuerdo hoy hacer dia urkullu gobierno vasco dejar buscar	
1626	30737	@user264	female	politician	right	moderate_right	Gracias a @user y @user por organizar este foro tan necesario en mi tierra:. “El Fortalecimiento de España en el País Vasco” con el presidente Aznar y mi querida María San Gil.	gracias a   y   por organizar este foro tan necesario en mi tierra   “el fortalecimiento de españa en el país vasco” con el presidente aznar y mi querida maría san gil 	gracias organizar foro necesario tierra fortalecimiento españa pais vasco presidente aznar querido maria	gracias organizar foro tanto necesario tierra fortalecimiento españa pais vasco presidente aznar querido maria	
1627	48872	@user264	female	politician	right	moderate_right	Una paliza a un miembro de AEDE basta para cerrar una asociación que defiende la unidad de españa en el País Vasco. . 15 vs 1, la valentía de nombre y el odio por apellido.	una paliza a un miembro de aede basta para cerrar una asociación que defiende la unidad de españa en el país vasco    vs   la valentía de nombre y el odio por apellido 	paliza miembro aede bastar cerrar asociacion defender unidad españa pais vasco valentia nombre odio apellido	paliza miembro aede bastar cerrar asociacion defender unidad españa pais vasco vs valentia nombre odio apellido	
1628	23084	@user264	female	politician	right	moderate_right	👇🏻Cuando la política se convierte en oportunista, cuando lo único que importa es su desgaste político, acabamos perdiendo todos... Perdiendo la fe. . No se puede legislar en base a espacios electorales, la esencia de la política está en el ser humano, está en las personas.	👇🏻cuando la política se convierte en oportunista  cuando lo único que importa es su desgaste político  acabamos perdiendo todos    perdiendo la fe    no se puede legislar en base a espacios electorales  la esencia de la política está en el ser humano  está en las personas 	cuando politica convertir oportunista unico importar desgaste politico acabar perder perder fe legislar base espacio electoral esencia politica ser humano persona	cuando politica convertir oportunista unico importar desgaste politico acabar perder perder fe no legislar base espacio electoral esencia politica estar ser humano estar persona	👇
1629	45651	@user264	female	politician	right	moderate_right	En el País Vasco no existe la Libertad de expresión. Nos solidarizamos con todos los vascos/españoles que han sido asesinados, coaccionados y amenazados, y con todas las víctimas que están bajo la amenaza del olvido y la denigración por parte de partidos como el vuestro. . Salud	en el país vasco no existe la libertad de expresión  nos solidarizamos con todos los vascos/españoles que han sido asesinados  coaccionados y amenazados  y con todas las víctimas que están bajo la amenaza del olvido y la denigración por parte de partidos como el vuestro    salud	pais vasco existir libertad expresion solidarizar vascos/españoles asesinado coaccionar amenazado victima amenaza olvido denigracion parte partido salud	pais vasco no existir libertad expresion solidarizar vascos/españoles asesinado coaccionar amenazado victima amenaza olvido denigracion parte partido salud	
1630	42914	@user264	female	politician	right	moderate_right	El próximo 12 de Febrero tendré el placer de acompañar a @user a ver el documental de La librería Lagun, símbolo de resistencia frente al fanatismo y al terrorismo etarra.	el próximo de febrero tendré el placer de acompañar a   a ver el documental de la librería lagun  símbolo de resistencia frente al fanatismo y al terrorismo etarra 	proximo febrero placer acompañar documental libreria lagun simbolo resistencia frente fanatismo terrorismo etarra	proximo febrero tener placer acompañar ver documental libreria lagun simbolo resistencia frente fanatismo terrorismo etarra	
1631	36511	@user264	female	politician	right	moderate_right	Ayer tuve el placer de cenar con los chicos del San Pablo. . Y como lo prometido es deuda, ahí va nuestra foto.	ayer tuve el placer de cenar con los chicos del san pablo    y como lo prometido es deuda  ahí va nuestra foto 	placer cenar chico san pablo prometer deuda ahi foto	ayer tener placer cenar chico san pablo prometer deuda ahi ir foto	
1632	40077	@user264	female	politician	right	moderate_right	El pasado 6 de febrero se derrumbaba sobre la AP-8 a la altura de Zaldívar más de 800.000 m3 de residuos. Es decir, si pusiéramos todos esos residuos en camiones podrían formar una línea continua desde Zaldívar hasta la bancada del PNV en el Congreso de los Diputados.	el pasado de febrero se derrumbaba sobre la ap  a la altura de zaldívar más de   m de residuos  es decir  si pusiéramos todos esos residuos en camiones podrían formar una línea continua desde zaldívar hasta la bancada del en el congreso de los diputados 	pasado febrero derrumbar ap altura zaldivar m residuo poner residuo camion formar linea continuo zaldivar bancada congreso diputado	pasado febrero derrumbar ap- altura zaldivar mas m residuo es decir poner residuo camion formar linea continuo zaldivar bancada congreso diputado	
1633	26356	@user264	female	politician	right	moderate_right	Tengo la suerte de conocer a @user y su trayectoria. . Es una persona honesta y entregada a su trabajo. . Su petición de renuncia es desorbitada e injusta. A menudo cometemos el error de dejar solos a nuestros compañeros en su peor momento, no lo repitamos.	tengo la suerte de conocer a   y su trayectoria    es una persona honesta y entregada a su trabajo    su petición de renuncia es desorbitada e injusta  a menudo cometemos el error de dejar solos a nuestros compañeros en su peor momento  no lo repitamos 	suerte conocer trayectoria persona honesto entregado trabajo peticion renuncia desorbitado injusto menudo cometer error dejar compañero peor momento repetir	tener suerte conocer trayectoria persona honesto entregado trabajo peticion renuncia desorbitado injusto menudo cometer error dejar solo compañero peor momento no repetir	
1634	10053	@user264	female	politician	right	moderate_right	Lo que choca, y es precisamente esto lo que denunciaba Cayetana en su entrevista, en estos últimos años, es cómo aquellos partidos que en su día sufrieron también la violencia de ETA (PSE), se han ido mimetizando con aquellos que decidieron mirar para otro lado (PNV).	lo que choca  y es precisamente esto lo que denunciaba cayetana en su entrevista  en estos últimos años  es cómo aquellos partidos que en su día sufrieron también la violencia de eta  pse   se han ido mimetizando con aquellos que decidieron mirar para otro lado     	chocar precisamente denunciar cayetana entrevista ultimo año partido dia sufrir violencia eta pse mimetizar decidir mirar lado	chocar precisamente denunciar cayetana entrevista ultimo año partido dia sufrir tambien violencia eta pse mimetizar decidir mirar lado	
1635	28486	@user264	female	politician	right	moderate_right	Gracias @user por tu trabajo y dedicación todos estos años. . Seguimos trabajando por un proyecto constitucionalista en el País Vasco desde la esencia y el recorrido de un partido con mucha historia @user	gracias   por tu trabajo y dedicación todos estos años    seguimos trabajando por un proyecto constitucionalista en el país vasco desde la esencia y el recorrido de un partido con mucha historia  	gracias trabajo dedicacion año seguir trabajar proyecto constitucionalista pais vasco esencia recorrido partido historia	gracias trabajo dedicacion año seguir trabajar proyecto constitucionalista pais vasco esencia recorrido partido historia	
1636	29279	@user264	female	politician	right	moderate_right	@user @user Gorka, aquí te has pasado. Tú has militado conmigo en Nuevas Generaciones y también conoces a tus ex-compañeros de partido. Hay mucha gente que sacrificó su vida personal y sus amistades por dar la cara, y cobrando 4 duros. Eso no estaba pagado. Un abrazo!	    gorka  aquí te has pasado  tú has militado conmigo en nuevas generaciones y también conoces a tus ex compañeros de partido  hay mucha gente que sacrificó su vida personal y sus amistades por dar la cara  y cobrando duros  eso no estaba pagado  un abrazo 	gorka aqui pasar militar nuevo generacion conocer ex-compañero partido gente sacrificar vida personal amistad cara cobrar duro pagado abrazo	gorka aqui pasar militar nuevo generacion tambien conocer ex-compañero partido gente sacrificar vida personal amistad dar cara cobrar duro no pagado abrazo	
1637	23295	@user264	female	politician	right	moderate_right	Las Navidades Catalanas: . - Junqueras: Se lo está pasando como un condenado. - Pujol: Contando billetes. - Torra: Castigado sin jugar. - Illa: Comprando mascarillas. - Puigdemont: Comiendo chocolate belga. - Ada Colau: Diseñando belenes. Mientras Iceta baila villancicos.	las navidades catalanas      junqueras  se lo está pasando como un condenado    pujol  contando billetes    torra  castigado sin jugar    illa  comprando mascarillas    puigdemont  comiendo chocolate belga    ada colau  diseñando belenes  mientras iceta baila villancicos 	navidad catalan junquera pasar condenar pujol contar billete torra castigar jugar illa comprar mascarilla puigdemont comer chocolate belga ada colau diseñar belen iceta bailar villancico	navidad catalan junquera pasar condenar pujol contar billete torra castigar jugar illa comprar mascarilla puigdemont comer chocolate belga ada colau diseñar belen iceta bailar villancico	
1638	23710	@user264	female	politician	right	moderate_right	Artículo 3 de la CE. El castellano es la lengua oficial del Estado. Todos los españoles tienen el deber de conocerla y el derecho a usarla.	artículo de la ce  el castellano es la lengua oficial del estado  todos los españoles tienen el deber de conocerla y el derecho a usarla 	articulo ce castellano lengua oficial español deber conocer derecho usar	articulo ce. castellano lengua oficial estado español tener deber conocer derecho usar	
1639	27401	@user264	female	politician	right	moderate_right	El artículo 155 está amparado por nuestra Constitución. . La amenaza constante de un golpe de estado amarillo por parte del Presidente de la Generalitat es un ataque directo a todos los españoles. Necesitamos un gobierno digno de sus ciudadanos y no un refugio independentista.	el artículo está amparado por nuestra constitución    la amenaza constante de un golpe de estado amarillo por parte del presidente de la generalitat es un ataque directo a todos los españoles  necesitamos un gobierno digno de sus y no un refugio independentista 	articulo amparado constitucion amenaza constante golpe amarillo parte presidente generalitat ataque directo español necesitar gobierno digno refugio independentista	articulo amparado constitucion amenaza constante golpe estado amarillo parte presidente generalitat ataque directo español necesitar gobierno digno no refugio independentista	
1640	30022	@user264	female	politician	right	moderate_right	No te equivoques. Las libertades existen porque hay un Estado de Derecho que las garantiza. Gobiernos como el vuestro que persigue a quien os critica y cesa a quien os investiga por posibles delitos, son los que la ponen en peligro.	no te equivoques  las libertades existen porque hay un estado de derecho que las garantiza  gobiernos como el vuestro que persigue a quien os critica y cesa a quien os investiga por posibles delitos  son los que la ponen en peligro 	equivocar libertad existir derecho garantizar gobierno perseguir criticar cesar investigar posible delito poner peligro	no equivocar libertad existir estado derecho garantizar gobierno perseguir criticar cesar investigar posible delito poner peligro	
1641	489	@user264	female	politician	right	moderate_right	Pedro José Chacón, profesor de Historia del Pensamiento Político en la Universidad del País Vasco, calificado como “indigno funcionario público” por el nacionalismo más radical al escribir este artículo. . Su limpieza ideológica no tiene límites.	pedro josé chacón  profesor de historia del pensamiento político en la universidad del país vasco  calificado como “indigno funcionario público” por el nacionalismo más radical al escribir este artículo    su limpieza ideológica no tiene límites 	chacon profesor historia pensamiento politico universidad pais vasco calificar indigno funcionario publico nacionalismo radical escribir articulo limpieza ideologico limite	chacon profesor historia pensamiento politico universidad pais vasco calificar indigno funcionario publico nacionalismo mas radical escribir articulo limpieza ideologico no tener limite	
1642	21373	@user264	female	politician	right	moderate_right	Tengo la suerte de que mis reflexiones se publiquen. . El debate aviva las almas. No sigamos dormidos. La llave del palacio @user 👇🏻	tengo la suerte de que mis reflexiones se publiquen    el debate aviva las almas  no sigamos dormidos  la llave del palacio   👇🏻	suerte reflexion publicar debate avivar alma seguir dormido llave palacio	tener suerte reflexion publicar debate avivar alma no seguir dormido llave palacio	👇
1643	36345	@user264	female	politician	right	moderate_right	Para [POLITICAL_PARTY] el asesinato está justificado según la perspectiva. . Y para el [POLITICAL_PARTY] todo esto, son solo temas personales.	para politicalparty el asesinato está justificado según la perspectiva    y para el politicalparty todo esto  son solo temas personales 	politicalpar asesinato justificado perspectiva politicalpar tema personal	politicalpar asesinato justificado perspectiva politicalpar solo tema personal	
1644	11733	@user264	female	politician	right	moderate_right	Muy agradecida a Javier Gómez por su compromiso y defensa del Constitucionalismo apelando a la unidad del voto de centro-derecha en torno a @user ❗️Seré la voz de todos los vizcaínos que se sienten vascos y españoles. . #PorTodoLoQueNosUne	muy agradecida a javier gómez por su compromiso y defensa del constitucionalismo apelando a la unidad del voto de centro derecha en torno a   ❗️seré la voz de todos los vizcaínos que se sienten vascos y españoles    portodoloquenosune	agradecido javier compromiso defensa constitucionalismo apelar unidad voto centro-derecha torno sere voz vizcainos sentir vasco español portodoloquenosune	mucho agradecido javier compromiso defensa constitucionalismo apelar unidad voto centro-derecha torno sere voz vizcainos sentir vasco español portodoloquenosune	❗
1645	26774	@user264	female	politician	right	moderate_right	Ser del [POLITICAL_PARTY] no te obliga a ir de putas y consumir cocaína con dinero público.	ser del politicalparty no te obliga a ir de putas y consumir cocaína con dinero público 	politicalparty obligar puta consumir cocaina dinero publico	politicalparty no obligar ir puta consumir cocaina dinero publico	
1646	2246	@user264	female	politician	right	moderate_right	Pablo Iglesias exige lo mismo que los indepes, cuestiona la ley y acude a sus manifestaciones. Que va a decir el colega del hombre de paz, Sr. Otegi. No vaya a ser que se hable de que Podemos tiene los bolsillos dopados de países súper democráticos como Venezuela o Irán. (...)	exige lo mismo que los indepes  cuestiona la ley y acude a sus manifestaciones  que va a decir el colega del hombre de paz  sr  otegi  no vaya a ser que se hable de que tiene los bolsillos dopados de países súper democráticos como venezuela o irán       	exigir mismo indepe cuestionar ley acudir manifestacion colega hombre paz sr otegi hablar bolsillo dopado pais super democratico venezuela	exigir mismo indepe cuestionar ley acudir manifestacion decir colega hombre paz sr otegi no hablar tener bolsillo dopado pais super democratico venezuela ir	
1647	18502	@user264	female	politician	right	moderate_right	Se acercaron y empezaron a darle golpes en la cara. David cayó al suelo. Las cámaras captaron a 20 encapuchados corriendo entonces hacia él. Entre todos le patearon a gritos de ESPAÑOL DE MIERDA. Perdió el conocimiento.	se ac aron y empezaron a darle golpes en la cara  david cayó al suelo  las cámaras captaron a encapuchados corriendo entonces hacia él  entre todos le patearon a gritos de español de mierda  perdió el conocimiento 	ec aron empezar golpe cara david caer suelo camara captar encapuchado correr entonces patear grito español mierda perder conocimiento	ec aron empezar dar golpe cara david caer suelo camara captar encapuchado correr entonces patear grito español mierda perder conocimiento	
1648	50222	@user264	female	politician	right	moderate_right	El Ministro Planas se ha marcado un Armengol. . Solo los [POLITICAL_PARTY] pueden hacer lo que les sale de los huevos.	el ministro planas se ha marcado un armengol    solo los politicalparty pueden hacer lo que les sale de los huevos 	ministro plano marcar armengol politicalparty salir huevo	ministro plano marcar armengol solo politicalparty hacer salir huevo	
1649	21170	@user264	female	politician	right	moderate_right	Ana Belén Ramos se interesó por mi opinión sobre feminismo, Sánchez, centro derecha y muchas cosas más. . Aquí os lo dejo 👇🏻.	ana belén ramos se interesó por mi opinión sobre feminismo    centro derecha y muchas cosas más    aquí os lo dejo 👇🏻 	ana belen ramo interesar opinion feminismo centro derecho cosa aqui dejar 	ana belen ramo interesar opinion feminismo centro derecho cosa mas aqui dejar 	👇
1650	35575	@user269	male	politician	left	moderate_left	Tan ilusionado como el 1º día de poder servir a España en el @user. . Hoy he recogido mi acta como diputado por Valencia y he recordado con emoción la 1ª vez que tomé posesión del escaño en 2009. . Por muchas que sean las dificultades, mayor es mi compromiso con mi país.	tan ilusionado como el   día de poder servir a españa en el      hoy he recogido mi acta como diputado por valencia y he recordado con emoción la ª vez que tomé posesión del escaño en     por muchas que sean las dificultades  mayor es mi compromiso con mi país 	ilusionado dia servir españa recoger acta diputado valencia recordar emocion a tomar posesion escaño dificultad mayor compromiso pais	tanto ilusionado dia servir españa hoy recoger acta diputado valencia recordar emocion a vez tomar posesion escaño dificultad mayor compromiso pais	
1651	9249	@user269	male	politician	left	moderate_left	⚪ Este 2021 será un año de avances en la movilidad de #Galicia. Bonificaremos la AP-9 con alrededor de 60 Mill€. Contemplamos un descuento del 100 % para los viajes de vuelta a todos los vehículos ligeros y otro adicional del 20% para los usuarios que más usan la autopista.	⚪ este será un año de avances en la movilidad de galicia  bonificaremos la ap  con alrededor de mill   contemplamos un descuento del   para los viajes de vuelta a todos los vehículos ligeros y otro adicional del   para los usuarios que más usan la autopista 	año avance movilidad galicia bonificar ap alrededor millEUR contemplar descuento viaje vuelta vehiculo ligero adicional usuario usar autopista	año avance movilidad galicia bonificar ap- alrededor millEUR contemplar descuento viaje vuelta vehiculo ligero adicional usuario mas usar autopista	⚪
1652	28946	@user269	male	politician	left	moderate_left	La igualdad avanza en Iberoamérica. Chile da un gran paso y aprueba el matrimonio entre personas del mismo sexo. Hoy es de esos días que hacen grande a un país. Una ley los coloca a la vanguardia de los derechos #LGTBI. Sin duda, un mérito de la sociedad chilena. ¡Enhorabuena!	la igualdad avanza en iberoamérica  chile da un gran paso y aprueba el matrimonio entre personas del mismo sexo  hoy es de esos días que hacen grande a un país  una ley los coloca a la vanguardia de los derechos lgtbi  sin duda  un mérito de la sociedad chilena   enhorabuena 	igualdad avanzar iberoamerica chile paso aprobar matrimonio persona sexo dia grande pais ley colocar vanguardia derecho lgtbi duda merito sociedad chileno enhorabuena	igualdad avanzar iberoamerica chile dar gran paso aprobar matrimonio persona sexo hoy dia hacer grande pais ley colocar vanguardia derecho lgtbi duda merito sociedad chileno enhorabuena	
1653	26675	@user269	male	politician	left	moderate_left	Enorme tristeza por el fallecimiento de Vicente Álvarez Areces. Tini dejará una huella imborrable en el socialismo, un presidente que amaba a su tierra, Asturias, y que transformó Gijón desde su alcaldía. Mi pésame y el de todos los [POLITICAL_PARTY] para su familia.	enorme tristeza por el fallecimiento de vicente álvarez areces  tini dejará una huella imborrable en el socialismo  un presidente que amaba a su tierra  asturias  y que transformó gijón desde su alcaldía  mi pésame y el de todos los politicalparty para su familia 	enorme tristeza fallecimiento vicente alvarez areces dejar huella imborrable socialismo presidente amar tierra asturia transformar gijon alcaldia pesame politicalparty familia	enorme tristeza fallecimiento vicente alvarez areces dejar huella imborrable socialismo presidente amar tierra asturia transformar gijon alcaldia pesame politicalparty familia	
1654	19032	@user269	male	politician	left	moderate_left	🟣 @user y @user han alcanzado un acuerdo por el que se desconvoca la huelga de maquinistas que estaba prevista para los próximos días. Agradezco a la empresa y al sindicato el diálogo y el acuerdo que hará que el servicio a los ciudadanos no se vea alterado en esas fechas.	🟣   y   han alcanzado un acuerdo por el que se desconvoca la huelga de maquinistas que estaba prevista para los próximos días  agradezco a la empresa y al sindicato el diálogo y el acuerdo que hará que el servicio a los no se vea alterado en esas fechas 	alcanzar acuerdo desconvocar huelga maquinista previsto proximo dia agradecer empresa sindicato dialogo acuerdo servicio alterar fecha	alcanzar acuerdo desconvocar huelga maquinista previsto proximo dia agradecer empresa sindicato dialogo acuerdo hacer servicio no ver alterar fecha	🟣
1655	34239	@user269	male	politician	left	moderate_left	Todo un honor presidir el jurado de los premios Manuel #Broseta, que este año ha recaído en su majestad el rey Felipe VI con el Premio de Convivencia.	todo un honor presidir el jurado de los premios manuel broseta  que este año ha recaído en su majestad el rey felipe vi con el premio de convivencia 	honor presidir jurado premio manuel broseto año recaer majestad rey premio convivencia	honor presidir jurado premio manuel broseto año recaer majestad rey ver premio convivencia	
1656	32108	@user269	male	politician	left	moderate_left	Este domingo es un día de ejercicio máximo de democracia y compromiso cívico. Mi deseo de hoy es que España tenga una mayoría que haga posible un gobierno progresista y estable. El nuestro es un país de grandes fortalezas y que es capaz de todo cuanto se propone. [#POLITICAL_PARTY] 🌹	este domingo es un día de ej icio máximo de democracia y compromiso cívico  mi deseo de hoy es que españa tenga una mayoría que haga posible un gobierno progresista y estable  el nuestro es un país de grandes fortalezas y que es capaz de todo cuanto se propone  politicalparty 🌹	domingo dia ej icio maximo democracia compromiso civico deseo españa mayoria posible gobierno progresista estable pais grande fortaleza capaz cuanto proponer politicalpar	domingo dia ej icio maximo democracia compromiso civico deseo hoy españa tener mayoria hacer posible gobierno progresista estable pais grande fortaleza capaz cuanto proponer politicalpar	🌹
1657	35811	@user269	male	politician	left	moderate_left	He anunciado en @user que haremos público el Índice de Precios de Alquiler a finales de marzo. Instrumento útil que permitirá un análisis más fiable y robusto del mercado del alquiler y un paso importante para la toma de medidas que faciliten el derecho a la vivienda.	he anunciado en   que haremos público el índice de precios de alquiler a finales de marzo  instrumento útil que permitirá un análisis más fiable y robusto del m ado del alquiler y un paso importante para la toma de medidas que faciliten el derecho a la vivienda 	anunciar publico indice precio alquiler final marzo instrumento util permitir analisis fiable robusto m ado alquiler paso importante toma medida facilitar derecho vivienda	anunciar hacer publico indice precio alquiler final marzo instrumento util permitir analisis mas fiable robusto m ado alquiler paso importante toma medida facilitar derecho vivienda	
