label	1	2	3	4	5	6	7	8	9	10	11	12	13
@user277	0.9649	2.0431	1.78	0.7967	0.0020705537806176783	0.007093982960596379	0.0007425452609158681	0.0003375931842385516	0.0018490415335463259	0.002876198083067093	0.001071618743343983	0.009682641107561235	0.0012433439829605962
@user28	0.1027	0.3628	5.3138	0.0	0.00032215122470713524	0.0017774227902023429	0.003719382321618743	0.0021733226837060706	0.005307241746538871	0.0029384984025559104	0.010916932907348244	0.0015354100106496273	0.0007119275825346114
@user280	1.6964	1.8008	1.0253999999999999	0.5566	0.004596379126730565	0.0014491480298189565	0.0014459531416400426	0.004417997870074547	0.005341320553780618	0.0031126198083067094	0.0022332268370607025	0.002227103301384452	0.0030881256656017033
@user281	0.4391	0.9128	0.7432	1.2356	0.0007715654952076676	0.008027422790202342	0.00028833865814696484	0.003092917997870075	0.005114749733759318	0.00031975505857294995	0.00671405750798722	0.0015378061767838125	0.0015468583599574013
@user282	1.2126000000000001	2.3954999999999997	0.3177	2.9775	0.0009158679446219381	0.0018522364217252395	0.00341640042598509	0.00084185303514377	0.001632854100106496	0.006417997870074547	0.004980031948881789	0.0011906283280085196	0.0005833333333333334
@user283	3.1646	1.1448	1.3208	1.5376	0.00028887113951011717	0.0028138977635782745	0.0029273162939297123	0.0029781682641107565	0.004372736954206603	0.002826411075612353	0.005358892438764643	0.0005974440894568689	0.002056975505857295
@user284	0.6502	2.2359999999999998	4.8283	1.0246	0.0015851970181043665	0.00360702875399361	0.0025705537806176783	0.0006504259850905219	0.005324281150159744	0.001928647497337593	0.0018852502662406814	0.0009949414270500534	0.0006280617678381257
@user285	1.0649	2.0467	1.3686	0.873	0.0009070820021299254	0.004788072417465389	0.0010244941427050055	0.0016088924387646431	0.003315761448349308	0.00927689030883919	0.0016219382321618742	0.0019187965921192759	0.0023210862619808302
@user287	1.1678	1.2591	0.5776	1.6264	0.007721246006389776	0.0030838658146964855	0.0023096379126730563	0.003030351437699681	0.0010580404685835995	0.0038756656017039405	0.0005519169329073482	0.0010915867944621938	0.0014547390841320553
@user289	0.7179	0.4752	2.2953	0.40299999999999997	0.0008389243876464323	0.001187433439829606	0.0013202875399361022	0.015896698615548457	0.0016988817891373802	0.001844249201277955	0.0010460596379126732	0.006026357827476039	0.0009496805111821087
@user29	1.6042	1.0955	3.1376	0.3277	0.00040362087326943565	0.009536474973375932	0.0037766240681576142	0.0013226837060702876	0.003968849840255591	0.002842651757188499	0.0037417465388711393	0.0008980298189563365	0.0012867412140575077
@user290	1.1508	1.27	1.8155999999999999	1.2304	0.003793929712460064	0.003402289669861555	0.0030870607028753994	0.0022121938232161874	0.00204073482428115	0.0018048455804046857	0.004985356762513312	0.0025103833865814697	0.0008738019169329073
@user293	0.9672	1.3527	3.153	0.2371	0.0016416400425985091	0.010351171458998935	0.002129925452609159	0.002913471778487753	0.005461927582534611	0.0010974440894568691	0.0031882321618743347	0.0010061235356762514	0.0017042066027689031
@user294	0.9663999999999999	1.179	0.5391	1.5473000000000001	0.0026120873269435568	0.000606762513312034	0.0005548455804046858	0.006451011714589989	0.005926517571884984	0.0	0.0005260915867944622	0.001458998935037274	0.0002766240681576145
@user295	1.8136	2.8836	0.8738	1.1726	0.003845580404685836	0.0018053780617678383	0.003798722044728435	0.0029696485623003192	0.0016602768903088395	0.002726837060702875	0.0015402023429179979	0.0026831735889243876	0.0030117145899893503
@user297	0.2786	2.676	9.0275	0.0	0.0006549520766773163	0.00486741214057508	0.0012348242811501596	0.00037034078807241747	0.001525825346112886	0.0019808306709265173	0.0018919062832800852	0.0010556443024494142	0.0031498935037273697
@user298	1.7078	1.0244	0.7374	0.0965	0.0038940362087326943	0.003235889243876464	0.0007196485623003195	0.009161075612353568	0.0027489350372736955	0.001614217252396166	0.0009408945686900959	0.004646964856230032	0.003916666666666666
@user299	0.6184000000000001	2.3093	0.9421999999999999	1.5322	0.0013519701810436636	0.0031091586794462192	0.003660010649627263	0.0011829073482428115	0.003336794462193823	0.004963258785942492	0.0031147497337593185	0.0015356762513312034	0.00321272630457934
@user3	1.1278000000000001	3.3704	1.7554	2.3906	0.001676251331203408	0.003029552715654952	0.0	0.0019443556975505857	0.0015447284345047924	0.0016493610223642175	0.002564696485623003	0.0023184238551650694	0.0002838125665601704
@user30	0.1896	0.0	2.7768	0.4694	0.011579073482428115	0.00034345047923322686	0.0014012247071352503	0.0014046858359957402	0.002735889243876464	0.009951544195953142	0.00031975505857294995	0.009289137380191692	0.0
@user300	1.8497999999999999	1.3465	0.6977	0.41409999999999997	0.0024779020234291797	0.0014515441959531417	0.0037699680511182106	0.006067092651757189	0.002858359957401491	0.0006903620873269434	0.001420926517571885	0.002292332268370607	0.004085729499467519
@user301	0.2458	0.4265	2.6712	0.0	0.0023330670926517572	0.0030982428115015974	0.001448349307774228	0.015287007454739081	0.002448349307774228	0.0038277422790202343	0.0	0.0029805644302449415	0.004197284345047923
@user304	0.2289	0.6997	0.8166	1.1306	0.0005266240681576145	0.004752662406815761	0.0037739616613418525	0.0018708732694355697	0.004599574014909478	0.0020854632587859424	0.007914536741214057	0.0017875399361022364	0.00029898828541001065
@user306	1.4508999999999999	0.22460000000000002	1.0068	0.2964	0.001953407880724175	0.0011461661341853036	0.0009315761448349308	0.024875133120340787	0.0039073482428115015	0.00028434504792332273	0.0006898296059637912	0.0006970181043663473	0.0025226304579339725
@user309	1.4636	1.0046	4.2076	1.054	0.0009680511182108628	0.002136315228966986	0.0035093184238551654	0.0006727902023429182	0.0017803514376996806	0.0012880724174653886	0.003907614483493077	0.0023370607028753996	0.0032792864749733763
@user31	1.7492	1.4987	0.4888	0.9978	0.0030524494142705008	0.002492545260915868	0.0011104898828541002	0.0051562832800851974	0.007717252396166135	0.0013099041533546326	0.001974174653887114	0.0009006922257720979	0.0028160276890308845
@user311	0.8371999999999999	2.0083	1.8468	2.0393	0.0009387646432374866	0.0006621405750798722	0.0012949946751863685	0.0003413205537806177	0.0036775825346112884	0.006071086261980831	0.006977902023429179	0.0009038871139510117	0.0005782747603833865
@user313	1.0677	1.7122	1.2749	0.5176	0.0033264110756123537	0.002027689030883919	0.0013402555910543134	0.012084398296059638	0.0009384984025559104	0.0036461661341853037	0.002167465388711395	0.001294462193823216	0.0020638977635782747
@user314	2.114	0.8993	0.3599	1.1147	0.003721246006389776	0.007641107561235357	0.001652822151224707	0.00382667731629393	0.0018892438764643237	0.0019845580404685838	0.003602502662406816	0.0012140575079872206	0.0005974440894568689
@user315	0.9553	2.5263	1.2534	1.6397	0.0026041001064962726	0.00168370607028754	0.006029552715654952	0.00266986155484558	0.0023783280085197017	0.001314430244941427	0.0015300851970181041	0.001369808306709265	0.002521831735889244
@user316	0.3535	1.4474	0.7686999999999999	0.5534	0.003214589989350373	0.0034355697550585724	0.004364749733759318	0.009355431309904154	0.003595580404685836	0.0028144302449414267	0.0017478700745473907	0.0016831735889243874	0.0035654952076677317
@user317	3.3009	0.6857	2.1831	0.5287	0.00854978700745474	0.0005817358892438765	0.0014020234291799785	0.0025833333333333333	0.0011829073482428115	0.0054291799787007464	0.0	0.003083333333333333	0.00056975505857295
@user318	1.3891	1.8588	1.576	0.9243	0.00028940362087326944	0.005079872204472843	0.0015497870074547395	0.0010394036208732694	0.00322923322683706	0.005768104366347178	0.005997603833865815	0.002163738019169329	0.0022071352502662403
@user319	1.4544	1.0695	3.5979	0.6611	0.0005867944621938231	0.00478727369542066	0.0010031948881789137	0.0018490415335463259	0.003545527156549521	0.0022010117145899893	0.0034920127795527154	0.0018690095846645367	0.003123535676251331
@user32	0.6842	1.7026	0.5309999999999999	1.1452	0.00030351437699680515	0.006615548455804047	0.0019118743343982962	0.005232694355697551	0.005997603833865815	0.0012193823216187433	0.0031416400425985087	0.002387646432374867	0.0026041001064962726
@user321	0.4331	3.1362	1.0327	0.6489	0.0002638445154419595	0.005296325878594249	0.0021549520766773163	0.0024382321618743345	0.0039510117145899895	0.0010114483493077742	0.009454206602768902	0.0018634185303514376	0.0008410543130990416
@user322	0.9856	0.4327	0.2019	1.7604	0.007857827476038338	0.0011754526091586795	0.008934504792332269	0.003838125665601704	0.0040023961661341855	0.0005963791267305644	0.0	0.0027792864749733763	0.001501597444089457
@user323	2.068	3.4296	0.299	1.6176	0.003109957401490948	0.002178115015974441	0.001652023429179979	0.003642172523961661	0.0019132055378061768	0.0009201277955271566	0.002031150159744409	0.0019387646432374867	0.0006267305644302449
@user324	0.7874	3.2087	0.1245	1.0373	0.004611022364217252	0.00980031948881789	0.0031690628328008524	0.0016749201277955273	0.006454739084132055	0.001441160809371672	0.0002731629392971246	0.0006504259850905219	0.001016506922257721
@user325	2.235	3.2759	1.0452	0.9329000000000001	0.0014185303514376996	0.0022236421725239613	0.002839456869009585	0.002220447284345048	0.002281416400425985	0.0021208732694355695	0.0028839190628328006	0.0009171991480298189	0.002150425985090522
@user326	1.3737	0.9285	0.7145	0.9536	0.001335729499467519	0.0012039403620873268	0.002460330138445155	0.003771565495207667	0.005338125665601704	0.0013900425985090522	0.003090521831735889	0.003437699680511182	0.0008317358892438765
@user327	2.6337	0.25880000000000003	0.8253	1.5441	0.0025154419595314163	0.007021033013844517	0.004093716719914803	0.0006677316293929713	0.002069488817891374	0.00373269435569755	0.004741214057507988	0.0009629925452609159	0.0008626198083067093
@user329	2.0672	0.1735	1.6261999999999999	0.6118	0.0013115015974440893	0.003913471778487753	0.012124334398296058	0.00026837060702875396	0.0011003727369542065	0.0014510117145899893	0.0021075612353567627	0.009715388711395101	0.0002470713525026624
@user331	4.1907000000000005	1.9823	1.8279	0.3812	0.0026498935037273697	0.003489350372736954	0.0036211395101171462	0.0008189563365282214	0.0007976570820021299	0.0033871139510117144	0.003401490947816827	0.000985356762513312	0.004114483493077742
@user332	1.1476	1.0087	2.5539	0.5721	0.0013924387646432376	0.007674653887113951	0.004347177848775293	0.0006307241746538871	0.0021799787007454738	0.0009989350372736953	0.005560969116080938	0.0025005324813631522	0.0015886581469648565
@user333	0.43000000000000005	2.9584	1.8953	0.8434	0.0028722044728434503	0.0023865814696485623	0.005757188498402556	0.004478168264110756	0.0022199148029818953	0.002169595314164004	0.0017087326943556972	0.000944888178913738	0.00028061767838125665
@user334	0.6136	0.8567	1.1280999999999999	1.0912	0.0011679978700745474	0.005448083067092652	0.006457933972310969	0.0006357827476038339	0.0037087326943556977	0.0016464323748668795	0.0035199680511182113	0.005741746538871139	0.0013687433439829606
@user335	2.0669	0.6561	8.5568	0.2107	0.0025710862619808305	0.0	0.0010873269435569754	0.00698136315228967	0.000453940362087327	0.0005668264110756122	0.0006320553780617678	0.0	0.0015761448349307773
@user336	1.139	0.6556	4.2793	0.3046	0.0033562300319488815	0.002804845580404686	0.0	0.004989350372736955	0.000989084132055378	0.004210063897763579	0.002169062832800852	0.0028647497337593187	0.003622470713525027
@user337	0.8527	0.32530000000000003	2.1696999999999997	1.8497999999999999	0.0017838125665601704	0.0021429712460063898	0.006375399361022363	0.0015378061767838125	0.007873269435569754	0.002079872204472843	0.0033298722044728434	0.0005982428115015974	0.0005662939297124601
@user338	0.105	3.1439	0.4823	0.8975	0.000360223642172524	0.0014840255591054314	0.0009680511182108626	0.006886315228966986	0.008153088391906283	0.0027340255591054314	0.003082534611288605	0.0034709797657082003	0.0013471778487752929
@user339	0.0	0.1301	6.0779	0.47509999999999997	0.006862619808306709	0.0021352502662406814	0.005890575079872204	0.003753727369542066	0.00545367412140575	0.0010756123535676251	0.0	0.0009270500532481363	0.0008538338658146964
@user34	1.3498999999999999	1.4664	4.6996	0.8029999999999999	0.0039254526091586795	0.0009161341853035144	0.0013780617678381254	0.0024464856230031946	0.0011206070287539936	0.0016624068157614484	0.0006094249201277955	0.0013280085197018103	0.0023738019169329072
@user340	1.2877	3.3139	4.2648	1.1246	0.0038903088391906288	0.003991214057507987	0.0013165601703940362	0.0017031416400425984	0.0010282215122470713	0.002574014909478168	0.0005412673056443025	0.0010609691160809371	0.0014936102236421723
@user341	0.3725	2.3003	1.2509000000000001	1.1717	0.0009712460063897764	0.0028522364217252395	0.004272896698615548	0.00068370607028754	0.004560702875399361	0.002108093716719915	0.010260649627263045	0.00118370607028754	0.0016235356762513314
@user342	0.591	1.3420999999999998	2.2836	0.6186	0.005494675186368477	0.003556176783812567	0.003456336528221512	0.008654419595314164	0.0036876996805111817	0.002042864749733759	0.0017968583599574017	0.0016474973375931842	0.0014784345047923323
@user343	0.8862999999999999	1.3912	2.035	1.0973	0.009121938232161874	0.003797124600638977	0.005650692225772098	0.0014219914802981897	0.0007917997870074547	0.003885782747603834	0.0015465921192758252	0.0009635250266240682	0.0014542066027689031
@user344	0.107	0.8847	3.0206	0.9311	0.0022318956336528223	0.0017348242811501594	0.0043628860489882855	0.004597710330138445	0.0019329073482428113	0.0038556975505857293	0.0029592651757188496	0.001239084132055378	0.004567358892438764
@user347	1.3663	1.2065	0.5445	0.9299	0.0018916400425985091	0.0007164536741214058	0.001928647497337593	0.001038871139510117	0.0005721512247071352	0.020727369542066026	0.0015122470713525029	0.0015479233226837062	0.0008929712460063898
@user348	0.1029	0.6499	0.45640000000000003	0.0	0.0	0.0012582534611288605	0.00026837060702875396	0.0006395101171458999	0.0017271033013844517	0.0021211395101171458	0.027528487752928647	0.0015372736954206603	0.0009259850905218318
@user349	0.6031	2.7758	1.8079	0.5055000000000001	0.0037619808306709264	0.0052542598509052185	0.0007840788072417464	0.003675985090521832	0.0017143237486687967	0.0008463791267305644	0.0011991480298189565	0.0005769435569755059	0.0076629392971246015
@user35	0.32030000000000003	2.0354	3.084	0.534	0.0008825878594249201	0.0019507454739084132	0.0029600638977635785	0.003296059637912673	0.0014456869009584665	0.00433493077742279	0.004723908413205538	0.003407348242811502	0.00030378061767838123
@user350	0.599	0.7727999999999999	0.8512	1.1703	0.0007752928647497339	0.010518104366347179	0.0030042598509052187	0.0027111288604898826	0.004995473908413206	0.0015021299254526093	0.005568423855165068	0.0008761980830670927	0.0007611821086261982
@user351	0.8664	0.7387	1.1976	1.9107	0.0009305111821086261	0.0005175718849840256	0.0019496805111821084	0.00449174653887114	0.0016642705005324814	0.004846645367412141	0.0008455804046858359	0.0013407880724174656	0.0007806176783812567
@user352	0.5946	0.5785	1.0586	0.8956	0.0017225772097976572	0.004490149094781683	0.0015601703940362089	0.007365548455804046	0.007186900958466453	0.0016610756123535675	0.0016009052183173587	0.002914004259850905	0.0026030351437699682
@user354	0.5388000000000001	0.9776	5.0429	0.9638	0.0039632587859424915	0.006768104366347178	0.005211927582534611	0.0	0.0	0.002387912673056443	0.00206975505857295	0.0012811501597444089	0.0
@user355	1.6518	0.3284	3.1841	0.2807	0.0008333333333333334	0.005845846645367412	0.0017231096911608094	0.0041895633652822145	0.004277422790202343	0.0002939297124600639	0.0037742279020234293	0.0026967518636847707	0.003453674121405751
@user357	1.7852	1.0342	0.6201	0.7882	0.0003567625133120341	0.0034858892438764644	0.005381789137380191	0.003770766773162939	0.007133120340788072	0.0016131522896698615	0.003212193823216187	0.0022366879659211926	0.0009395633652822151
@user359	1.0796999999999999	3.5127	1.5724	0.5942000000000001	0.0032766240681576147	0.006605165069222578	0.003433439829605964	0.0009635250266240682	0.0029100106496272628	0.002013045793397231	0.004302183173588924	0.00031682641107561233	0.0012050053248136314
@user361	0.7393	2.3302	1.0441	0.5727	0.0012342917997870077	0.008150425985090522	0.006664270500532481	0.0008064430244941427	0.0010548455804046857	0.0010354100106496273	0.002573748668796592	0.006139243876464323	0.001994941427050053
@user362	0.8157	0.5223	4.4203	0.218	0.0014659211927582534	0.002553248136315229	0.0019033546325878596	0.002717784877529286	0.004932108626198083	0.011135250266240683	0.0011642705005324816	0.0007651757188498403	0.002521033013844515
@user364	0.2909	0.7482	0.43320000000000003	0.9097	0.0015527156549520766	0.0011544195953141641	0.003240415335463259	0.00861261980830671	0.009298722044728433	0.0021317891373801912	0.0031810436634717785	0.0022143237486687965	0.001169062832800852
@user365	0.8918	0.5857	0.8654999999999999	0.7797000000000001	0.01646405750798722	0.0023280085197018106	0.005925186368477103	0.0005189030883919062	0.0033077742279020235	0.00431975505857295	0.0	0.0009917465388711395	0.000248136315228967
@user366	2.4513	2.406	3.6326	0.4352	0.00268370607028754	0.003660010649627263	0.0008130990415335463	0.0013197550585729498	0.0019624600638977635	0.0008636847710330139	0.002417731629392971	0.0009001597444089457	0.0033162939297124603
@user367	0.7639	1.1962	1.3116	1.7498	0.012874866879659212	0.004492811501597444	0.003191693290734824	0.002023695420660277	0.0	0.00031789137380191693	0.0009193290734824282	0.0013136315228966984	0.0041592119275825346
@user369	0.4648	1.4969	1.0907	0.4619	0.0067627795527156545	0.0036246006389776355	0.0034440894568690096	0.005181309904153355	0.0054896166134185305	0.0017002129925452606	0.0	0.0029680511182108627	0.003402822151224707
@user37	0.2281	0.4511	0.5878	1.4175	0.0012002129925452608	0.0014014909478168264	0.0	0.001492545260915868	0.003282747603833866	0.028667465388711393	0.0011916932907348242	0.0008714057507987219	0.0009419595314164004
@user371	2.4572000000000003	2.6511	2.0067	0.5611	0.0012321618743343983	0.005106230031948882	0.0013972310969116084	0.002044462193823216	0.0016118210862619805	0.002172523961661342	0.005640042598509052	0.0007470713525026623	0.0024219914802981893
@user375	1.2454	5.7028	0.3642	1.1059	0.003771033013844515	0.0035548455804046857	0.0003072417465388712	0.0012063365282215122	0.0019052183173588924	0.003468849840255591	0.0006810436634717786	0.00033386581469648565	0.002114483493077742
@user376	1.7273	0.4555	2.5144	0.1822	0.006670926517571884	0.0016621405750798723	0.002360223642172524	0.00746059637912673	0.0008775292864749735	0.0021735889243876465	0.0012915335463258787	0.0011994142705005326	0.003223642172523961
@user379	1.5355	1.6077	0.3237	0.9474	0.0002760915867944622	0.005382854100106495	0.0019182641107561235	0.0026216719914802984	0.005704472843450479	0.0015487220447284345	0.001865548455804047	0.0011168796592119275	0.0016517571884984024
@user380	1.093	1.4728999999999999	1.4636	1.1456	0.0010910543130990416	0.0008282747603833865	0.005816560170394036	0.005113418530351438	0.0029392971246006393	0.002463791267305644	0.0038168264110756125	0.0011419062832800852	0.0022894036208732696
@user381	0.4708	0.534	1.05	1.9251	0.004485889243876464	0.00619888178913738	0.005864217252396166	0.0025929179978700745	0.0039012247071352505	0.0	0.0038029818956336527	0.00209531416400426	0.001145101171458999
@user382	0.5391	0.8101	0.5515	0.9148	0.0051533546325878594	0.003305644302449414	0.014052183173588924	0.0026948881789137383	0.0009661874334398296	0.0009179978700745473	0.0026211395101171458	0.0009763045793397231	0.0005274227902023428
@user383	0.8363	1.7993	1.7358	1.4967	0.0018554313099041532	0.0030726837060702874	0.0035971778487752923	0.00029872204472843446	0.0025415335463258785	0.0033594249201277957	0.005538871139510117	0.0025668264110756123	0.002188764643237487
@user385	0.7495	1.9877	2.906	0.7855	0.002792332268370607	0.002786741214057508	0.006158945686900958	0.001884185303514377	0.0041048988285410015	0.0026932907348242814	0.0020742811501597443	0.0011096911608093718	0.0025681576144834933
@user387	0.5477	2.035	1.2709	1.5865	0.000788604898828541	0.0017955271565495208	0.004063631522896699	0.0027856762513312036	0.005701810436634718	0.004063365282215122	0.004270500532481364	0.0022332268370607025	0.001064430244941427
@user388	0.4993	1.9071	0.6784	1.7728	0.0018258785942492012	0.0020977103301384453	0.004182907348242811	0.00388604898828541	0.0031975505857294996	0.004155750798722045	0.0035742811501597443	0.0011549520766773163	0.0015231629392971247
@user389	2.0686	0.76	3.4111	0.8593	0.0016067625133120338	0.005654685835995739	0.001665867944621938	0.003308572949946752	0.0012356230031948883	0.003652822151224707	0.004219914802981895	0.0010684238551650692	0.0020087859424920123
@user39	1.204	0.44930000000000003	1.0836999999999999	0.4592	0.006301118210862619	0.000996272630457934	0.0037345580404685836	0.0005926517571884983	0.00411741214057508	0.006000532481363152	0.0006512247071352503	0.008535410010649625	0.0019203940362087324
@user390	2.1415	0.7567	3.4627	0.7647	0.001592385516506922	0.003062566560170394	0.0003636847710330138	0.0012505324813631524	0.0006637380191693291	0.004877795527156549	0.004035143769968051	0.003580670926517572	0.0012904685835995742
@user391	3.0005	2.0254	0.8716	0.8673	0.003284611288604899	0.0004821618743343982	0.006739882854100106	0.0005412673056443024	0.0012321618743343983	0.001441160809371672	0.0010806709265175718	0.0005875931842385517	0.0003045793397231097
@user393	1.0817999999999999	1.3842	1.9364999999999999	0.2279	0.00025106496272630455	0.016182641107561235	0.0	0.0024906815761448348	0.00443370607028754	0.0009126730564430244	0.002829073482428115	0.002183972310969116	0.0012678381256656017
@user396	0.5531	0.7801	0.3121	0.6831	0.0009379659211927583	0.000251863684771033	0.000533013844515442	0.002472577209797657	0.0018541001064962728	0.025398828541001065	0.00223136315228967	0.0024488817891373804	0.0006701277955271565
@user397	1.5192	2.5932	8.1812	0.3223	0.00031416400425985085	0.0006554845580404687	0.0022175186368477103	0.0008019169329073483	0.0003927050053248136	0.002278221512247071	0.0026200745473908414	0.0	0.0026498935037273697
@user398	2.0631	3.5026	0.35629999999999995	1.3831	0.0005886581469648563	0.00221272630457934	0.0022707667731629395	0.002153088391906283	0.0032739616613418525	0.0020620340788072415	0.006552715654952077	0.0015678913738019168	0.001891373801916933
@user399	0.3595	0.21710000000000002	1.7388	0.7024	0.005602768903088392	0.0009054845580404687	0.002734558040468583	0.008962193823216186	0.004556443024494142	0.007464856230031949	0.0	0.0	0.006499201277955271
@user4	1.6849	0.8302	2.9016	0.3406	0.0006397763578274761	0.005768370607028754	0.0	0.0011759850905218318	0.0019118743343982962	0.0002984558040468584	0.003968583599574015	0.01012779552715655	0.0007223109691160809
@user40	0.1304	0.1104	1.4909	2.4994	0.0	0.00168024494142705	0.004841320553780617	0.0016038338658146967	0.00669888178913738	0.0022380191693290737	0.004009584664536742	0.005068157614483493	0.0014680511182108625
@user402	1.2287000000000001	2.419	0.7254	0.4377	0.003998402555910543	0.003760117145899893	0.0021829073482428113	0.002249201277955272	0.004930511182108626	0.009082534611288605	0.0003628860489882854	0.0020638977635782747	0.0006520234291799787
@user404	0.4878	2.6775	0.4836	1.4874	0.0013626198083067094	0.0033564962726304578	0.003510117145899894	0.0013370607028753993	0.002313099041533546	0.006344249201277957	0.003924920127795527	0.004554313099041534	0.0012521299254526091
@user405	1.1443	0.8102	0.5905	0.7582	0.0064278487752928645	0.0023117678381256654	0.007342917997870074	0.0010252928647497338	0.0010684238551650692	0.010804313099041533	0.0012420127795527158	0.00026437699680511185	0.0005756123535676251
@user406	0.1666	0.2787	0.46540000000000004	0.8247	0.0005263578274760383	0.000648828541001065	0.0005314164004259852	0.016072151224707135	0.009023162939297126	0.00031389776357827477	0.00023109691160809372	0.0022545260915867943	0.0011698615548455804
@user407	0.0	0.0	1.1521	0.1239	0.005458998935037273	0.0002752928647497338	0.0013083067092651756	0.0344688498402556	0.00036235356762513314	0.002601703940362087	0.0	0.0003855165069222578	0.0006845047923322684
@user408	1.4168	3.4262	3.791	0.2429	0.0013535676251331201	0.003203407880724175	0.0014797657082002132	0.0017686368477103302	0.001067625133120341	0.0016131522896698615	0.0032108626198083063	0.0017121938232161876	0.004372470713525027
@user409	0.2829	3.9754	1.6993	1.1643	0.0074456869009584675	0.001668796592119276	0.0033618210862619807	0.0006182108626198083	0.0	0.005969648562300319	0.0008264110756123535	0.0006059637912673056	0.0006110223642172523
@user41	0.3294	0.6059	1.8794	0.4589	0.0035910543130990417	0.005480031948881789	0.001871405750798722	0.0059813631522896695	0.006996805111821086	0.0027350905218317353	0.0007902023429179978	0.0012167199148029819	0.005771831735889244
@user410	3.8036	1.1702	1.964	0.2138	0.0002760915867944622	0.004834664536741214	0.001176517571884984	0.003500798722044728	0.002451544195953142	0.0008634185303514377	0.008984558040468583	0.0024992012779552716	0.0006443024494142705
@user411	1.7593	2.4293	1.6035	0.6131	0.004351171458998935	0.0016946219382321618	0.0015774760383386582	0.009012247071352501	0.0013948349307774228	0.004389776357827477	0.0	0.0009544728434504792	0.002390841320553781
@user412	0.8985	0.347	2.8528	0.1301	0.018120873269435567	0.0	0.0	0.00710010649627263	0.0013194888178913737	0.0016269968051118209	0.0003165601703940362	0.002509318423855165	0.0012702342917997869
@user413	0.3247	0.5608	1.3019	1.9042	0.0019874866879659213	0.0003040468583599574	0.0045769435569755065	0.0025527156549520766	0.009108626198083067	0.001580670926517572	0.0037441427050053247	0.001202076677316294	0.0011685303514376998
@user414	0.5194	0.3467	0.8067	1.1518	0.00028940362087326944	0.0010580404685835995	0.00034318423855165067	0.025002396166134186	0.0023157614483493077	0.003156815761448349	0.004212992545260916	0.00200692225772098	0.00032694355697550587
@user415	0.5932	3.6608	2.2056	0.955	0.0005985090521831736	0.001208200212992545	0.0009643237486687967	0.0006536208732694355	0.0028021831735889242	0.003829339723109691	0.00601517571884984	0.002547124600638978	0.0009254526091586794
@user418	0.3563	1.1824	1.2844	0.4638	0.002820021299254526	0.004624600638977636	0.0009558040468583598	0.012104632587859425	0.003997603833865815	0.003158413205537806	0.0012689030883919065	0.0015801384451544199	0.002227369542066028
@user419	1.66	1.2446	3.282	0.4742	0.007778221512247071	0.002356496272630458	0.0035657614483493075	0.0014326411075612354	0.0	0.005262513312034078	0.002041001064962726	0.0020173056443024496	0.00108839190628328
@user42	0.0	0.6616	0.6564	0.5066999999999999	0.0029717784877529288	0.002744408945686901	0.0007364217252396165	0.02219062832800852	0.004947816826411076	0.0026996805111821087	0.0	0.0015939829605963792	0.001492545260915868
@user420	2.6667	0.8	0.8089	0.9055	0.0062348242811501595	0.0042135250266240685	0.006460596379126731	0.0026072949946751864	0.007588924387646433	0.001770234291799787	0.0003160276890308839	0.0009185303514376997	0.000976304579339723
@user422	0.4871	0.9350999999999999	1.7903	1.0484	0.003714856230031949	0.002280883919062833	0.004141906283280086	0.001099307774227902	0.002076411075612354	0.009078274760383387	0.0021576144834930776	0.0009313099041533547	0.0028911075612353568
@user423	1.6392	0.3712	2.4374	0.9393	0.007940894568690095	0.005190362087326944	0.005121938232161874	0.0009028221512247072	0.0006017039403620872	0.003983226837060703	0.00198828541001065	0.0010234291799787005	0.0005407348242811501
@user424	0.6571	2.3562	2.0667	1.2755999999999998	0.002947018104366347	0.002288871139510117	0.004972577209797656	0.001303248136315229	0.003362619808306709	0.0027875399361022364	0.0032784877529286474	0.0003045793397231097	0.0011938232161874335
@user425	0.1256	0.0991	0.7321	0.3408	0.003642172523961661	0.0018727369542066027	0.0038109691160809374	0.026790202342917995	0.0035513844515441956	0.001152822151224707	0.0	0.002398828541001065	0.0
@user427	0.8041	2.7416	0.1795	0.4773	0.002196751863684771	0.0037020766773162945	0.01371139510117146	0.0019145367412140575	0.005634984025559105	0.001621405750798722	0.0002984558040468584	0.0019672523961661342	0.0016480298189563364
@user429	1.6078999999999999	3.0237	2.9896	0.0	0.000729499467518637	0.00937220447284345	0.002616080937167199	0.00037300319488817895	0.0049390308839190634	0.0009046858359957401	0.004393503727369542	0.00034824281150159744	0.0006022364217252396
@user430	1.558	0.9138999999999999	1.3911	1.2085	0.0016152822151224708	0.003672257720979766	0.001851437699680511	0.0029363684771033013	0.0024257188498402558	0.007264376996805111	0.0015814696485623	0.005209531416400426	0.0022436102236421725
@user431	0.8195	0.7036	0.641	1.029	0.007657614483493077	0.0010833333333333333	0.0031810436634717785	0.003095580404685836	0.005217784877529287	0.002739350372736954	0.0016347177848775292	0.0029310436634717783	0.0039241214057507984
@user432	0.364	0.8544999999999999	2.4346	1.1325	0.005048722044728435	0.0010537806176783811	0.0026597444089456867	0.003854100106496273	0.0074113418530351435	0.0005646964856230032	0.0007063365282215122	0.001288871139510117	0.0043130990415335465
